Individuo,Tempo de execucao,Accuracy,F1 Score
"{'scaler_params': {'with_mean': False, 'with_std': False}, 'imputer_params': {'strategy': 'median', 'fill_value': None}, 'feature_selection_params': {'k': 38}, 'classifier_params': {'C': 0.9034265647510118, 'kernel': 'linear', 'gamma': 'auto', 'tol': 1e-07, 'random_state': 42}}",0.9463574886322021,0.7252747252747253,0.7288926015007273
"{'scaler_params': {'with_mean': True, 'with_std': True}, 'imputer_params': {'strategy': 'most_frequent', 'fill_value': None}, 'feature_selection_params': {'k': 30}, 'classifier_params': {'C': 1.0027433033332014, 'kernel': 'poly', 'gamma': 'scale', 'tol': 1e-05, 'random_state': 42}}",0.028157472610473633,0.6153846153846154,0.548910225986638
"{'scaler_params': {'with_mean': True, 'with_std': False}, 'imputer_params': {'strategy': 'constant', 'fill_value': 0.930374659330137}, 'feature_selection_params': {'k': 28}, 'classifier_params': {'C': 0.27504251075444375, 'kernel': 'linear', 'gamma': 'auto', 'tol': 1e-07, 'random_state': 42}}",0.37734222412109375,0.7142857142857143,0.7478540327596931
"{'scaler_params': {'with_mean': False, 'with_std': False}, 'imputer_params': {'strategy': 'mean', 'fill_value': None}, 'feature_selection_params': {'k': 28}, 'classifier_params': {'C': 1.7161019353005942, 'kernel': 'sigmoid', 'gamma': 'auto', 'tol': 0.001, 'random_state': 42}}",0.014517068862915039,0.5384615384615384,0.37692307692307697
"{'scaler_params': {'with_mean': False, 'with_std': False}, 'imputer_params': {'strategy': 'median', 'fill_value': None}, 'feature_selection_params': {'k': 26}, 'classifier_params': {'C': 0.6932958819114958, 'kernel': 'poly', 'gamma': 'auto', 'tol': 1e-05, 'random_state': 42}}",0.06548047065734863,0.6153846153846154,0.676450564993705
"{'scaler_params': {'with_mean': False, 'with_std': True}, 'imputer_params': {'strategy': 'most_frequent', 'fill_value': None}, 'feature_selection_params': {'k': 35}, 'classifier_params': {'C': 1.8097626641033284, 'kernel': 'linear', 'gamma': 'auto', 'tol': 1e-05, 'random_state': 42}}",0.035115957260131836,0.6923076923076923,0.7375739644970414
"{'scaler_params': {'with_mean': True, 'with_std': True}, 'imputer_params': {'strategy': 'constant', 'fill_value': 0.5967932049482434}, 'feature_selection_params': {'k': 26}, 'classifier_params': {'C': 0.9889225495955821, 'kernel': 'rbf', 'gamma': 'scale', 'tol': 1e-06, 'random_state': 42}}",0.05771064758300781,0.6263736263736264,0.5362792287925978
"{'scaler_params': {'with_mean': False, 'with_std': True}, 'imputer_params': {'strategy': 'most_frequent', 'fill_value': None}, 'feature_selection_params': {'k': 39}, 'classifier_params': {'C': 1.7975120805950349, 'kernel': 'sigmoid', 'gamma': 'auto', 'tol': 1e-07, 'random_state': 42}}",0.030585050582885742,0.5384615384615384,0.37692307692307697
"{'scaler_params': {'with_mean': False, 'with_std': False}, 'imputer_params': {'strategy': 'median', 'fill_value': None}, 'feature_selection_params': {'k': 18}, 'classifier_params': {'C': 0.823888769435878, 'kernel': 'linear', 'gamma': 'auto', 'tol': 1e-05, 'random_state': 42}}",0.3178529739379883,0.6703296703296703,0.6648910722305218
"{'scaler_params': {'with_mean': False, 'with_std': True}, 'imputer_params': {'strategy': 'mean', 'fill_value': None}, 'feature_selection_params': {'k': 26}, 'classifier_params': {'C': 0.12614843184634608, 'kernel': 'poly', 'gamma': 'auto', 'tol': 0.001, 'random_state': 42}}",0.016618967056274414,0.7032967032967034,0.6877434613509574
"{'scaler_params': {'with_mean': True, 'with_std': False}, 'imputer_params': {'strategy': 'mean', 'fill_value': None}, 'feature_selection_params': {'k': 44}, 'classifier_params': {'C': 1.356181804192273, 'kernel': 'rbf', 'gamma': 'scale', 'tol': 0.001, 'random_state': 42}}",0.020071983337402344,0.6153846153846154,0.5155818540433925
