Individuo,Tempo de execucao,Accuracy,F1 Score
"{'scaler_params': {'with_mean': False, 'with_std': False}, 'imputer_params': {'strategy': 'mean', 'fill_value': None}, 'feature_selection_params': {'k': 13}, 'classifier_params': {'max_depth': 2, 'min_samples_split': 18, 'random_state': 42}}",0.012177228927612305,0.5604395604395604,0.4509223495398611
"{'scaler_params': {'with_mean': True, 'with_std': True}, 'imputer_params': {'strategy': 'median', 'fill_value': None}, 'feature_selection_params': {'k': 28}, 'classifier_params': {'max_depth': 7, 'min_samples_split': 5, 'random_state': 42}}",0.019777297973632812,0.7032967032967034,0.6827736126801547
"{'scaler_params': {'with_mean': False, 'with_std': False}, 'imputer_params': {'strategy': 'constant', 'fill_value': 0.02079345915011299}, 'feature_selection_params': {'k': 37}, 'classifier_params': {'max_depth': 4, 'min_samples_split': 18, 'random_state': 42}}",0.013502836227416992,0.6483516483516484,0.6603371783496008
"{'scaler_params': {'with_mean': True, 'with_std': False}, 'imputer_params': {'strategy': 'constant', 'fill_value': 0.36083683854201}, 'feature_selection_params': {'k': 18}, 'classifier_params': {'max_depth': 2, 'min_samples_split': 11, 'random_state': 42}}",0.01205754280090332,0.5824175824175825,0.4996728934782032
"{'scaler_params': {'with_mean': True, 'with_std': False}, 'imputer_params': {'strategy': 'mean', 'fill_value': None}, 'feature_selection_params': {'k': 20}, 'classifier_params': {'max_depth': 4, 'min_samples_split': 7, 'random_state': 42}}",0.013405561447143555,0.6593406593406593,0.6156561318286385
"{'scaler_params': {'with_mean': False, 'with_std': True}, 'imputer_params': {'strategy': 'mean', 'fill_value': None}, 'feature_selection_params': {'k': 40}, 'classifier_params': {'max_depth': 3, 'min_samples_split': 8, 'random_state': 42}}",0.012794733047485352,0.6373626373626373,0.6293184529443758
"{'scaler_params': {'with_mean': False, 'with_std': True}, 'imputer_params': {'strategy': 'median', 'fill_value': None}, 'feature_selection_params': {'k': 50}, 'classifier_params': {'max_depth': 5, 'min_samples_split': 18, 'random_state': 42}}",0.02102518081665039,0.6483516483516484,0.6456794667320983
"{'scaler_params': {'with_mean': False, 'with_std': False}, 'imputer_params': {'strategy': 'constant', 'fill_value': 0.16521187177803898}, 'feature_selection_params': {'k': 17}, 'classifier_params': {'max_depth': 7, 'min_samples_split': 13, 'random_state': 42}}",0.013178348541259766,0.6593406593406593,0.6376716689903503
"{'scaler_params': {'with_mean': False, 'with_std': True}, 'imputer_params': {'strategy': 'median', 'fill_value': None}, 'feature_selection_params': {'k': 13}, 'classifier_params': {'max_depth': 5, 'min_samples_split': 11, 'random_state': 42}}",0.0155487060546875,0.5384615384615384,0.496886446886447
"{'scaler_params': {'with_mean': True, 'with_std': True}, 'imputer_params': {'strategy': 'mean', 'fill_value': None}, 'feature_selection_params': {'k': 33}, 'classifier_params': {'max_depth': 6, 'min_samples_split': 2, 'random_state': 42}}",0.015061616897583008,0.6813186813186813,0.6864456298418562
"{'scaler_params': {'with_mean': True, 'with_std': False}, 'imputer_params': {'strategy': 'most_frequent', 'fill_value': None}, 'feature_selection_params': {'k': 25}, 'classifier_params': {'max_depth': 3, 'min_samples_split': 14, 'random_state': 42}}",0.02555251121520996,0.6373626373626373,0.5803674039933269
"{'scaler_params': {'with_mean': False, 'with_std': True}, 'imputer_params': {'strategy': 'most_frequent', 'fill_value': None}, 'feature_selection_params': {'k': 50}, 'classifier_params': {'max_depth': 5, 'min_samples_split': 12, 'random_state': 42}}",0.02956366539001465,0.6483516483516484,0.6456794667320983
"{'scaler_params': {'with_mean': False, 'with_std': True}, 'imputer_params': {'strategy': 'mean', 'fill_value': None}, 'feature_selection_params': {'k': 13}, 'classifier_params': {'max_depth': 2, 'min_samples_split': 2, 'random_state': 42}}",0.011522531509399414,0.5604395604395604,0.4509223495398611
